Date,Low,Open,Volume,High,Close,Adjusted Close,Stock,Market,Sector
2022-05-13,143.11000061035156,144.58999633789062,113990900,148.10000610351562,147.11000061035156,146.66265869140625,AAPL,S&P_500,Technology
2022-05-16,144.17999267578125,145.5500030517578,86643800,147.52000427246094,145.5399932861328,145.09742736816406,AAPL,S&P_500,Technology
2022-05-17,146.67999267578125,148.86000061035156,78336300,149.77000427246094,149.24000549316406,148.7861785888672,AAPL,S&P_500,Technology
2022-05-18,139.89999389648438,146.85000610351562,109742900,147.36000061035156,140.82000732421875,140.39178466796875,AAPL,S&P_500,Technology
2022-05-19,136.60000610351562,139.8800048828125,136095600,141.66000366210938,137.35000610351562,136.9323272705078,AAPL,S&P_500,Technology
2022-05-20,132.61000061035156,139.08999633789062,137426100,140.6999969482422,137.58999633789062,137.1715850830078,AAPL,S&P_500,Technology
2022-05-23,137.64999389648438,137.7899932861328,117726300,143.25999450683594,143.11000061035156,142.6748046875,AAPL,S&P_500,Technology
2022-05-24,137.3300018310547,140.80999755859375,104132700,141.97000122070312,140.36000061035156,139.93316650390625,AAPL,S&P_500,Technology
2022-05-25,138.33999633789062,138.42999267578125,92482700,141.7899932861328,140.52000427246094,140.0926971435547,AAPL,S&P_500,Technology
2022-05-26,137.13999938964844,137.38999938964844,90601500,144.33999633789062,143.77999877929688,143.34275817871094,AAPL,S&P_500,Technology
2022-05-27,145.25999450683594,145.38999938964844,90978500,149.67999267578125,149.63999938964844,149.18495178222656,AAPL,S&P_500,Technology
2022-05-31,146.83999633789062,149.07000732421875,103718400,150.66000366210938,148.83999633789062,148.38739013671875,AAPL,S&P_500,Technology
2022-06-01,147.67999267578125,149.89999389648438,74286600,151.74000549316406,148.7100067138672,148.25778198242188,AAPL,S&P_500,Technology
2022-06-02,146.86000061035156,147.8300018310547,72348100,151.27000427246094,151.2100067138672,150.75018310546875,AAPL,S&P_500,Technology
2022-06-03,144.4600067138672,146.89999389648438,88570300,147.97000122070312,145.3800048828125,144.9379119873047,AAPL,S&P_500,Technology
2022-06-06,144.89999389648438,147.02999877929688,71598400,148.57000732421875,146.13999938964844,145.6956024169922,AAPL,S&P_500,Technology
2022-06-07,144.10000610351562,144.35000610351562,67808200,149.0,148.7100067138672,148.25778198242188,AAPL,S&P_500,Technology
2022-06-08,147.4600067138672,148.5800018310547,53950200,149.8699951171875,147.9600067138672,147.51007080078125,AAPL,S&P_500,Technology
2022-06-09,142.52999877929688,147.0800018310547,69473000,147.9499969482422,142.63999938964844,142.20623779296875,AAPL,S&P_500,Technology
2022-06-10,137.05999755859375,140.27999877929688,91437900,140.75999450683594,137.1300048828125,136.71299743652344,AAPL,S&P_500,Technology
2022-06-13,131.44000244140625,132.8699951171875,122207100,135.1999969482422,131.8800048828125,131.4789581298828,AAPL,S&P_500,Technology
2022-06-14,131.47999572753906,133.1300048828125,84784300,133.88999938964844,132.75999450683594,132.3562774658203,AAPL,S&P_500,Technology
2022-06-15,132.16000366210938,134.2899932861328,91533000,137.33999633789062,135.42999267578125,135.01815795898438,AAPL,S&P_500,Technology
2022-06-16,129.0399932861328,132.0800018310547,108123900,132.38999938964844,130.05999755859375,129.66448974609375,AAPL,S&P_500,Technology
2022-06-17,129.80999755859375,130.07000732421875,134520300,133.0800018310547,131.55999755859375,131.15992736816406,AAPL,S&P_500,Technology
2022-06-21,133.32000732421875,133.4199981689453,81000500,137.05999755859375,135.8699951171875,135.4568328857422,AAPL,S&P_500,Technology
2022-06-22,133.91000366210938,134.7899932861328,73409200,137.75999450683594,135.35000610351562,134.93841552734375,AAPL,S&P_500,Technology
2022-06-23,135.6300048828125,136.82000732421875,72433800,138.58999633789062,138.27000427246094,137.8495330810547,AAPL,S&P_500,Technology
2022-06-24,139.77000427246094,139.89999389648438,89116800,141.91000366210938,141.66000366210938,141.22921752929688,AAPL,S&P_500,Technology
2022-06-27,140.97000122070312,142.6999969482422,70207900,143.49000549316406,141.66000366210938,141.22921752929688,AAPL,S&P_500,Technology
2022-06-28,137.32000732421875,142.1300048828125,67083400,143.4199981689453,137.44000244140625,137.02206420898438,AAPL,S&P_500,Technology
2022-06-29,136.6699981689453,137.4600067138672,66242400,140.6699981689453,139.22999572753906,138.80661010742188,AAPL,S&P_500,Technology
2022-06-30,133.77000427246094,137.25,98964500,138.3699951171875,136.72000122070312,136.3042449951172,AAPL,S&P_500,Technology
2022-07-01,135.66000366210938,136.0399932861328,71051600,139.0399932861328,138.92999267578125,138.50750732421875,AAPL,S&P_500,Technology
2022-07-05,136.92999267578125,137.77000427246094,73353800,141.61000061035156,141.55999755859375,141.1295166015625,AAPL,S&P_500,Technology
2022-07-06,141.0800018310547,141.35000610351562,74064300,144.1199951171875,142.9199981689453,142.4853973388672,AAPL,S&P_500,Technology
2022-07-07,143.27999877929688,143.2899932861328,66253700,146.5500030517578,146.35000610351562,145.90496826171875,AAPL,S&P_500,Technology
2022-07-08,145.0,145.25999450683594,64547800,147.5500030517578,147.0399932861328,146.5928497314453,AAPL,S&P_500,Technology
2022-07-11,143.77999877929688,145.6699981689453,63141600,146.63999938964844,144.8699951171875,144.429443359375,AAPL,S&P_500,Technology
2022-07-12,145.0500030517578,145.75999450683594,77588800,148.4499969482422,145.86000061035156,145.41644287109375,AAPL,S&P_500,Technology
2022-07-13,142.1199951171875,142.99000549316406,71185600,146.4499969482422,145.49000549316406,145.04757690429688,AAPL,S&P_500,Technology
2022-07-14,143.25,144.0800018310547,78140700,148.9499969482422,148.47000122070312,148.0185089111328,AAPL,S&P_500,Technology
2022-07-15,148.1999969482422,149.77999877929688,76259900,150.86000061035156,150.1699981689453,149.71334838867188,AAPL,S&P_500,Technology
2022-07-18,146.6999969482422,150.74000549316406,81420900,151.57000732421875,147.07000732421875,146.62277221679688,AAPL,S&P_500,Technology
2022-07-19,146.91000366210938,147.9199981689453,82982400,151.22999572753906,151.0,150.5408172607422,AAPL,S&P_500,Technology
2022-07-20,150.3699951171875,151.1199951171875,64823400,153.72000122070312,153.0399932861328,152.57461547851562,AAPL,S&P_500,Technology
2022-07-21,151.94000244140625,154.5,65086600,155.57000732421875,155.35000610351562,154.87759399414062,AAPL,S&P_500,Technology
2022-07-22,153.41000366210938,155.38999938964844,66675400,156.27999877929688,154.08999633789062,153.6214141845703,AAPL,S&P_500,Technology
2022-07-25,152.27999877929688,154.00999450683594,53623900,155.0399932861328,152.9499969482422,152.48489379882812,AAPL,S&P_500,Technology
2022-07-26,150.8000030517578,152.25999450683594,55138700,153.08999633789062,151.60000610351562,151.13900756835938,AAPL,S&P_500,Technology
2022-07-27,152.16000366210938,152.5800018310547,78620700,157.3300018310547,156.7899932861328,156.31320190429688,AAPL,S&P_500,Technology
2022-07-28,154.41000366210938,156.97999572753906,81378700,157.63999938964844,157.35000610351562,156.87152099609375,AAPL,S&P_500,Technology
2022-07-29,159.5,161.24000549316406,101786900,163.6300048828125,162.50999450683594,162.01580810546875,AAPL,S&P_500,Technology
2022-08-01,160.88999938964844,161.00999450683594,67829400,163.58999633789062,161.50999450683594,161.01885986328125,AAPL,S&P_500,Technology
2022-08-02,159.6300048828125,160.10000610351562,59907000,162.41000366210938,160.00999450683594,159.52340698242188,AAPL,S&P_500,Technology
2022-08-03,160.75,160.83999633789062,82507500,166.58999633789062,166.1300048828125,165.62481689453125,AAPL,S&P_500,Technology
2022-08-04,164.42999267578125,166.00999450683594,55474100,167.19000244140625,165.80999755859375,165.3057861328125,AAPL,S&P_500,Technology
2022-08-05,163.0,163.2100067138672,56697000,165.85000610351562,165.35000610351562,165.076171875,AAPL,S&P_500,Technology
2022-08-08,164.1999969482422,166.3699951171875,60276900,167.80999755859375,164.8699951171875,164.59695434570312,AAPL,S&P_500,Technology
2022-08-09,163.25,164.02000427246094,63135500,165.82000732421875,164.9199981689453,164.64686584472656,AAPL,S&P_500,Technology
2022-08-10,166.89999389648438,167.67999267578125,70170500,169.33999633789062,169.24000549316406,168.95973205566406,AAPL,S&P_500,Technology
2022-08-11,168.19000244140625,170.05999755859375,57149200,170.99000549316406,168.49000549316406,168.21096801757812,AAPL,S&P_500,Technology
2022-08-12,169.39999389648438,169.82000732421875,68039400,172.1699981689453,172.10000610351562,171.8149871826172,AAPL,S&P_500,Technology
2022-08-15,171.35000610351562,171.52000427246094,54091700,173.38999938964844,173.19000244140625,172.90318298339844,AAPL,S&P_500,Technology
2022-08-16,171.66000366210938,172.77999877929688,56377100,173.7100067138672,173.02999877929688,172.74343872070312,AAPL,S&P_500,Technology
2022-08-17,172.57000732421875,172.77000427246094,79542000,176.14999389648438,174.5500030517578,174.26092529296875,AAPL,S&P_500,Technology
2022-08-18,173.1199951171875,173.75,62290100,174.89999389648438,174.14999389648438,173.86158752441406,AAPL,S&P_500,Technology
2022-08-19,171.30999755859375,173.02999877929688,70346300,173.74000549316406,171.52000427246094,171.23594665527344,AAPL,S&P_500,Technology
2022-08-22,167.13999938964844,169.69000244140625,69026800,169.86000061035156,167.57000732421875,167.29249572753906,AAPL,S&P_500,Technology
2022-08-23,166.64999389648438,167.0800018310547,54147100,168.7100067138672,167.22999572753906,166.9530487060547,AAPL,S&P_500,Technology
2022-08-24,166.25,167.32000732421875,53841500,168.11000061035156,167.52999877929688,167.25254821777344,AAPL,S&P_500,Technology
2022-08-25,168.35000610351562,168.77999877929688,51218200,170.13999938964844,170.02999877929688,169.7484130859375,AAPL,S&P_500,Technology
2022-08-26,163.55999755859375,170.57000732421875,78961000,171.0500030517578,163.6199951171875,163.34901428222656,AAPL,S&P_500,Technology
2022-08-29,159.82000732421875,161.14999389648438,73314000,162.89999389648438,161.3800048828125,161.1127471923828,AAPL,S&P_500,Technology
2022-08-30,157.72000122070312,162.1300048828125,77906200,162.55999755859375,158.91000366210938,158.64683532714844,AAPL,S&P_500,Technology
2022-08-31,157.13999938964844,160.30999755859375,87991100,160.5800018310547,157.22000122070312,156.95962524414062,AAPL,S&P_500,Technology
2022-09-01,154.6699981689453,156.63999938964844,74229900,158.4199981689453,157.9600067138672,157.6984100341797,AAPL,S&P_500,Technology
2022-09-02,154.97000122070312,159.75,76957800,160.36000061035156,155.80999755859375,155.5519561767578,AAPL,S&P_500,Technology
2022-09-06,153.69000244140625,156.47000122070312,73714800,157.08999633789062,154.52999877929688,154.27407836914062,AAPL,S&P_500,Technology
2022-09-07,153.61000061035156,154.82000732421875,87449600,156.6699981689453,155.9600067138672,155.70172119140625,AAPL,S&P_500,Technology
2022-09-08,152.67999267578125,154.63999938964844,84923800,156.36000061035156,154.4600067138672,154.20420837402344,AAPL,S&P_500,Technology
2022-09-09,154.75,155.47000122070312,68028800,157.82000732421875,157.3699951171875,157.109375,AAPL,S&P_500,Technology
2022-09-12,159.3000030517578,159.58999633789062,104956000,164.25999450683594,163.42999267578125,163.15933227539062,AAPL,S&P_500,Technology
2022-09-13,153.3699951171875,159.89999389648438,122656600,160.5399932861328,153.83999633789062,153.58522033691406,AAPL,S&P_500,Technology
2022-09-14,153.61000061035156,154.7899932861328,87965400,157.10000610351562,155.30999755859375,155.0527801513672,AAPL,S&P_500,Technology
2022-09-15,151.3800048828125,154.64999389648438,90481100,155.24000549316406,152.3699951171875,152.11764526367188,AAPL,S&P_500,Technology
2022-09-16,148.3699951171875,151.2100067138672,162278800,151.35000610351562,150.6999969482422,150.45042419433594,AAPL,S&P_500,Technology
2022-09-19,149.10000610351562,149.30999755859375,81474200,154.55999755859375,154.47999572753906,154.22415161132812,AAPL,S&P_500,Technology
2022-09-20,153.0800018310547,153.39999389648438,107689800,158.0800018310547,156.89999389648438,156.64015197753906,AAPL,S&P_500,Technology
2022-09-21,153.60000610351562,157.33999633789062,101696800,158.74000549316406,153.72000122070312,153.46542358398438,AAPL,S&P_500,Technology
2022-09-22,150.91000366210938,152.3800048828125,86652500,154.47000122070312,152.74000549316406,152.48704528808594,AAPL,S&P_500,Technology
2022-09-23,148.55999755859375,151.19000244140625,96029900,151.47000122070312,150.42999267578125,150.1808624267578,AAPL,S&P_500,Technology
2022-09-26,149.63999938964844,149.66000366210938,93339400,153.77000427246094,150.77000427246094,150.5203094482422,AAPL,S&P_500,Technology
2022-09-27,149.9499969482422,152.74000549316406,84442700,154.72000122070312,151.75999450683594,151.5086669921875,AAPL,S&P_500,Technology
2022-09-28,144.83999633789062,147.63999938964844,146691400,150.63999938964844,149.83999633789062,149.5918426513672,AAPL,S&P_500,Technology
2022-09-29,140.67999267578125,146.10000610351562,128138200,146.72000122070312,142.47999572753906,142.24403381347656,AAPL,S&P_500,Technology
2022-09-30,138.0,141.27999877929688,124925300,143.10000610351562,138.1999969482422,137.9711151123047,AAPL,S&P_500,Technology
2022-10-03,137.69000244140625,138.2100067138672,114311700,143.07000732421875,142.4499969482422,142.21408081054688,AAPL,S&P_500,Technology
2022-10-04,144.25999450683594,145.02999877929688,87830100,146.22000122070312,146.10000610351562,145.85804748535156,AAPL,S&P_500,Technology
2022-10-05,143.00999450683594,144.07000732421875,79471000,147.3800048828125,146.39999389648438,146.15753173828125,AAPL,S&P_500,Technology
2022-10-06,145.22000122070312,145.80999755859375,68402200,147.5399932861328,145.42999267578125,145.18914794921875,AAPL,S&P_500,Technology
2022-10-07,139.4499969482422,142.5399932861328,85925600,143.10000610351562,140.08999633789062,139.8579864501953,AAPL,S&P_500,Technology
2022-10-10,138.57000732421875,140.4199981689453,74899000,141.88999938964844,140.4199981689453,140.18743896484375,AAPL,S&P_500,Technology
2022-10-11,138.22000122070312,139.89999389648438,77033700,141.35000610351562,138.97999572753906,138.7498321533203,AAPL,S&P_500,Technology
2022-10-12,138.16000366210938,139.1300048828125,70433700,140.36000061035156,138.33999633789062,138.1108856201172,AAPL,S&P_500,Technology
2022-10-13,134.3699951171875,134.99000549316406,113224000,143.58999633789062,142.99000549316406,142.75320434570312,AAPL,S&P_500,Technology
2022-10-14,138.19000244140625,144.30999755859375,88598000,144.52000427246094,138.3800048828125,138.1508331298828,AAPL,S&P_500,Technology
2022-10-17,140.27000427246094,141.07000732421875,85250900,142.89999389648438,142.41000366210938,142.17416381835938,AAPL,S&P_500,Technology
2022-10-18,140.61000061035156,145.49000549316406,99136600,146.6999969482422,143.75,143.51193237304688,AAPL,S&P_500,Technology
2022-10-19,141.5,141.69000244140625,61758300,144.9499969482422,143.86000061035156,143.6217498779297,AAPL,S&P_500,Technology
2022-10-20,142.64999389648438,143.02000427246094,64522000,145.88999938964844,143.38999938964844,143.15252685546875,AAPL,S&P_500,Technology
2022-10-21,142.64999389648438,142.8699951171875,86548600,147.85000610351562,147.27000427246094,147.02610778808594,AAPL,S&P_500,Technology
2022-10-24,146.0,147.19000244140625,75981900,150.22999572753906,149.4499969482422,149.20248413085938,AAPL,S&P_500,Technology
2022-10-25,149.36000061035156,150.08999633789062,74732300,152.49000549316406,152.33999633789062,152.08770751953125,AAPL,S&P_500,Technology
2022-10-26,148.0399932861328,150.9600067138672,88194300,151.99000549316406,149.35000610351562,149.1026611328125,AAPL,S&P_500,Technology
2022-10-27,144.1300048828125,148.07000732421875,109180200,149.0500030517578,144.8000030517578,144.56019592285156,AAPL,S&P_500,Technology
2022-10-28,147.82000732421875,148.1999969482422,164762400,157.5,155.74000549316406,155.48208618164062,AAPL,S&P_500,Technology
2022-10-31,151.9199981689453,153.16000366210938,97943200,154.24000549316406,153.33999633789062,153.08604431152344,AAPL,S&P_500,Technology
2022-11-01,149.1300048828125,155.0800018310547,80379300,155.4499969482422,150.64999389648438,150.40049743652344,AAPL,S&P_500,Technology
2022-11-02,145.0,148.9499969482422,93604600,152.1699981689453,145.02999877929688,144.78981018066406,AAPL,S&P_500,Technology
2022-11-03,138.75,142.05999755859375,97918500,142.8000030517578,138.8800048828125,138.65000915527344,AAPL,S&P_500,Technology
2022-11-04,134.3800048828125,142.08999633789062,140814800,142.6699981689453,138.3800048828125,138.3800048828125,AAPL,S&P_500,Technology
2022-11-07,135.6699981689453,137.11000061035156,83374600,139.14999389648438,138.9199981689453,138.9199981689453,AAPL,S&P_500,Technology
2022-11-08,137.49000549316406,140.41000366210938,89908500,141.42999267578125,139.5,139.5,AAPL,S&P_500,Technology
2022-11-09,134.58999633789062,138.5,74917800,138.5500030517578,134.8699951171875,134.8699951171875,AAPL,S&P_500,Technology
2022-11-10,139.5,141.24000549316406,118854000,146.8699951171875,146.8699951171875,146.8699951171875,AAPL,S&P_500,Technology
2022-11-11,144.3699951171875,145.82000732421875,93979700,150.00999450683594,149.6999969482422,149.6999969482422,AAPL,S&P_500,Technology
2022-11-14,147.42999267578125,148.97000122070312,73374100,150.27999877929688,148.27999877929688,148.27999877929688,AAPL,S&P_500,Technology
2022-11-15,148.55999755859375,152.22000122070312,89868300,153.58999633789062,150.0399932861328,150.0399932861328,AAPL,S&P_500,Technology
2022-11-16,147.2899932861328,149.1300048828125,64218300,149.8699951171875,148.7899932861328,148.7899932861328,AAPL,S&P_500,Technology
2022-11-17,146.14999389648438,146.42999267578125,80389400,151.47999572753906,150.72000122070312,150.72000122070312,AAPL,S&P_500,Technology
2022-11-18,149.97000122070312,152.30999755859375,74829600,152.6999969482422,151.2899932861328,151.2899932861328,AAPL,S&P_500,Technology
2022-11-21,147.72000122070312,150.16000366210938,58724100,150.3699951171875,148.00999450683594,148.00999450683594,AAPL,S&P_500,Technology
2022-11-22,146.92999267578125,148.1300048828125,51804100,150.4199981689453,150.17999267578125,150.17999267578125,AAPL,S&P_500,Technology
2022-11-23,149.33999633789062,149.4499969482422,58301400,151.8300018310547,151.07000732421875,151.07000732421875,AAPL,S&P_500,Technology
2022-11-25,147.1199951171875,148.30999755859375,35195900,148.8800048828125,148.11000061035156,148.11000061035156,AAPL,S&P_500,Technology
2022-11-28,143.3800048828125,145.13999938964844,69246000,146.63999938964844,144.22000122070312,144.22000122070312,AAPL,S&P_500,Technology
2022-11-29,140.35000610351562,144.2899932861328,83763800,144.80999755859375,141.1699981689453,141.1699981689453,AAPL,S&P_500,Technology
2022-11-30,140.5500030517578,141.39999389648438,111224400,148.72000122070312,148.02999877929688,148.02999877929688,AAPL,S&P_500,Technology
2022-12-01,146.61000061035156,148.2100067138672,71250400,149.1300048828125,148.30999755859375,148.30999755859375,AAPL,S&P_500,Technology
2022-12-02,145.64999389648438,145.9600067138672,65421400,148.0,147.80999755859375,147.80999755859375,AAPL,S&P_500,Technology
2022-12-05,145.77000427246094,147.77000427246094,68826400,150.9199981689453,146.6300048828125,146.6300048828125,AAPL,S&P_500,Technology
2022-12-06,141.9199981689453,147.07000732421875,64727200,147.3000030517578,142.91000366210938,142.91000366210938,AAPL,S&P_500,Technology
2022-12-07,140.0,142.19000244140625,69721100,143.3699951171875,140.94000244140625,140.94000244140625,AAPL,S&P_500,Technology
2022-12-08,141.10000610351562,142.36000061035156,62128300,143.52000427246094,142.64999389648438,142.64999389648438,AAPL,S&P_500,Technology
2022-12-09,140.89999389648438,142.33999633789062,76069500,145.57000732421875,142.16000366210938,142.16000366210938,AAPL,S&P_500,Technology
2022-12-12,141.07000732421875,142.6999969482422,20280660,143.0,142.24000549316406,142.24000549316406,AAPL,S&P_500,Technology
2019-01-02,126.27999877929688,128.1300048828125,7631700,128.3800048828125,127.75,114.9651870727539,JNJ,Forbes_2000,Healthcare
2019-01-03,125.36000061035156,128.13999938964844,8654500,128.27000427246094,125.72000122070312,113.1383285522461,JNJ,Forbes_2000,Healthcare
2019-01-04,126.7300033569336,127.12000274658205,8831700,128.64999389648438,127.83000183105467,115.03717041015624,JNJ,Forbes_2000,Healthcare
2019-01-07,126.8000030517578,127.62999725341795,8404700,128.35000610351562,127.01000213623048,114.29922485351562,JNJ,Forbes_2000,Healthcare
2019-01-08,127.7300033569336,128.17999267578125,9351600,130.5,129.9600067138672,116.95401000976562,JNJ,Forbes_2000,Healthcare
2019-01-09,128.3300018310547,129.8300018310547,7403500,130.24000549316406,128.92999267578125,116.02706909179688,JNJ,Forbes_2000,Healthcare
2019-01-10,127.69000244140624,127.69000244140624,6224400,129.88999938964844,129.7100067138672,116.7290267944336,JNJ,Forbes_2000,Healthcare
2019-01-11,128.30999755859375,129.0,5300400,129.83999633789062,129.75,116.7650146484375,JNJ,Forbes_2000,Healthcare
2019-01-14,127.58999633789062,128.74000549316406,7374400,128.9600067138672,128.27999877929688,115.442138671875,JNJ,Forbes_2000,Healthcare
2019-01-15,127.6500015258789,128.52000427246094,5194400,129.49000549316406,129.36000061035156,116.4140396118164,JNJ,Forbes_2000,Healthcare
2019-01-16,127.9000015258789,129.41000366210938,6264200,129.41000366210938,128.0399932861328,115.22615814208984,JNJ,Forbes_2000,Healthcare
2019-01-17,127.45999908447266,127.70999908447266,7632000,129.52000427246094,129.08999633789062,116.17106628417967,JNJ,Forbes_2000,Healthcare
2019-01-18,129.4499969482422,129.89999389648438,10593000,131.17999267578125,130.69000244140625,117.61095428466795,JNJ,Forbes_2000,Healthcare
2019-01-22,127.01000213623048,128.1999969482422,10568100,129.5,128.8000030517578,115.91010284423828,JNJ,Forbes_2000,Healthcare
2019-01-23,127.93000030517578,128.5,9267800,129.3000030517578,128.8000030517578,115.91010284423828,JNJ,Forbes_2000,Healthcare
2019-01-24,125.0,128.49000549316406,9917000,128.6999969482422,127.02999877929688,114.3172378540039,JNJ,Forbes_2000,Healthcare
2019-01-25,127.02999877929688,128.1300048828125,7585100,128.4499969482422,128.22999572753906,115.39714813232422,JNJ,Forbes_2000,Healthcare
2019-01-28,127.29000091552734,127.80999755859376,6927700,129.14999389648438,128.99000549316406,116.0811004638672,JNJ,Forbes_2000,Healthcare
2019-01-29,128.5,128.9499969482422,6669300,130.47000122070312,130.3300018310547,117.2869873046875,JNJ,Forbes_2000,Healthcare
2019-01-30,130.3000030517578,130.3699951171875,7299300,132.19000244140625,131.63999938964844,118.46587371826172,JNJ,Forbes_2000,Healthcare
2019-01-31,130.8699951171875,131.6300048828125,17298100,135.19000244140625,133.0800018310547,119.76177978515624,JNJ,Forbes_2000,Healthcare
2019-02-01,133.47000122070312,134.02000427246094,9575200,134.69000244140625,134.1999969482422,120.76969146728516,JNJ,Forbes_2000,Healthcare
2019-02-04,132.2100067138672,133.9600067138672,7759000,134.14999389648438,132.8800048828125,119.581787109375,JNJ,Forbes_2000,Healthcare
2019-02-05,132.75,133.52000427246094,6449800,133.8800048828125,132.8800048828125,119.581787109375,JNJ,Forbes_2000,Healthcare
2019-02-06,132.3000030517578,133.0800018310547,5066100,133.57000732421875,133.0,119.68978881835938,JNJ,Forbes_2000,Healthcare
2019-02-07,131.52999877929688,132.4499969482422,6085300,132.63999938964844,132.0500030517578,118.83484649658205,JNJ,Forbes_2000,Healthcare
2019-02-08,131.5399932861328,131.9499969482422,4436700,132.4600067138672,132.39999389648438,119.1498031616211,JNJ,Forbes_2000,Healthcare
2019-02-11,131.25999450683594,132.30999755859375,4962200,132.6699981689453,132.0,118.78985595703124,JNJ,Forbes_2000,Healthcare
2019-02-12,132.0800018310547,132.0800018310547,6262300,134.3000030517578,134.16000366210938,120.7336883544922,JNJ,Forbes_2000,Healthcare
2019-02-13,133.2100067138672,134.07000732421875,7902200,134.97999572753906,134.4499969482422,120.9946517944336,JNJ,Forbes_2000,Healthcare
2019-02-14,133.35000610351562,134.3000030517578,3910400,134.82000732421875,134.30999755859375,120.86866760253906,JNJ,Forbes_2000,Healthcare
2019-02-15,135.00999450683594,135.19000244140625,6665000,136.41000366210938,136.3800048828125,122.73151397705078,JNJ,Forbes_2000,Healthcare
2019-02-19,135.6300048828125,136.13999938964844,5935500,136.3800048828125,135.69000244140625,122.1105728149414,JNJ,Forbes_2000,Healthcare
2019-02-20,135.72999572753906,135.97000122070312,6089800,136.72999572753906,136.35000610351562,122.70452117919922,JNJ,Forbes_2000,Healthcare
2019-02-21,134.27000427246094,134.97999572753906,6665500,135.7899932861328,135.4199981689453,121.86759185791016,JNJ,Forbes_2000,Healthcare
2019-02-22,134.82000732421875,135.2899932861328,5223900,136.63999938964844,136.60000610351562,122.92951202392578,JNJ,Forbes_2000,Healthcare
2019-02-25,135.86000061035156,136.35000610351562,6846600,137.49000549316406,136.1999969482422,123.3824234008789,JNJ,Forbes_2000,Healthcare
2019-02-26,136.0500030517578,136.44000244140625,5106900,136.9600067138672,136.11000061035156,123.3009033203125,JNJ,Forbes_2000,Healthcare
2019-02-27,135.38999938964844,135.52000427246094,4378100,136.25,135.8699951171875,123.08348846435548,JNJ,Forbes_2000,Healthcare
2019-02-28,135.69000244140625,135.9499969482422,10133200,137.9499969482422,136.63999938964844,123.78101348876952,JNJ,Forbes_2000,Healthcare
2019-03-01,137.00999450683594,137.22000122070312,5641600,138.61000061035156,138.35000610351562,125.33010864257812,JNJ,Forbes_2000,Healthcare
2019-03-04,137.50999450683594,138.85000610351562,8377700,139.41000366210938,138.47999572753906,125.44790649414062,JNJ,Forbes_2000,Healthcare
2019-03-05,138.36000061035156,138.80999755859375,6568900,139.13999938964844,138.77000427246094,125.71061706542967,JNJ,Forbes_2000,Healthcare
2019-03-06,138.60000610351562,139.47000122070312,6236900,139.64999389648438,139.08999633789062,126.0004653930664,JNJ,Forbes_2000,Healthcare
2019-03-07,137.6999969482422,138.52999877929688,6100400,139.1199951171875,138.24000549316406,125.23048400878906,JNJ,Forbes_2000,Healthcare
2019-03-08,136.4199981689453,138.08999633789062,7046700,139.3000030517578,138.05999755859375,125.0674057006836,JNJ,Forbes_2000,Healthcare
2019-03-11,137.52000427246094,138.11000061035156,6150400,139.02999877929688,138.55999755859375,125.52033996582033,JNJ,Forbes_2000,Healthcare
2019-03-12,138.5,138.64999389648438,5552900,140.0,139.17999267578125,126.08199310302734,JNJ,Forbes_2000,Healthcare
2019-03-13,139.02000427246094,139.58999633789062,6446900,139.83999633789062,139.41000366210938,126.29035186767578,JNJ,Forbes_2000,Healthcare
2019-03-14,137.94000244140625,138.33999633789062,8493600,138.8000030517578,138.02000427246094,125.0311508178711,JNJ,Forbes_2000,Healthcare
2019-03-15,136.8300018310547,138.0,11922500,138.25999450683594,137.60000610351562,124.6506805419922,JNJ,Forbes_2000,Healthcare
2019-03-18,136.72000122070312,137.64999389648438,7369600,137.77999877929688,137.1699981689453,124.26114654541016,JNJ,Forbes_2000,Healthcare
2019-03-19,137.47000122070312,137.61000061035156,5882500,138.82000732421875,138.44000244140625,125.4116439819336,JNJ,Forbes_2000,Healthcare
2019-03-20,136.64999389648438,138.3300018310547,5475700,138.50999450683594,137.2899932861328,124.36983489990234,JNJ,Forbes_2000,Healthcare
2019-03-21,136.9499969482422,137.0,5765100,138.77999877929688,138.10000610351562,125.1036376953125,JNJ,Forbes_2000,Healthcare
2019-03-22,136.86000061035156,137.75,6528800,138.38999938964844,136.91000366210938,124.025634765625,JNJ,Forbes_2000,Healthcare
2019-03-25,135.74000549316406,136.91000366210938,4500300,137.00999450683594,136.61000061035156,123.75386810302734,JNJ,Forbes_2000,Healthcare
2019-03-26,136.92999267578125,136.92999267578125,4758600,139.27000427246094,138.57000732421875,125.52940368652344,JNJ,Forbes_2000,Healthcare
2019-03-27,138.07000732421875,138.58999633789062,6764900,139.47999572753906,138.6999969482422,125.64715576171876,JNJ,Forbes_2000,Healthcare
2019-03-28,138.7100067138672,139.05999755859375,4602100,139.4600067138672,138.8800048828125,125.81022644042967,JNJ,Forbes_2000,Healthcare
2019-03-29,138.8800048828125,139.27999877929688,7168400,139.8800048828125,139.7899932861328,126.63458251953124,JNJ,Forbes_2000,Healthcare
2019-04-01,138.74000549316406,139.99000549316406,5885200,140.2899932861328,138.97999572753906,125.90080261230467,JNJ,Forbes_2000,Healthcare
2019-04-02,136.91000366210938,139.00999450683594,5517800,139.00999450683594,137.7100067138672,124.75033569335938,JNJ,Forbes_2000,Healthcare
